postId,pageName,text,title,subtitle,stars,source,date,latitude,longitude,Brand,Sub-Category
R2SG10QTAWDA4T,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"The shoe was not wide enough for my Aunt in Assisted living. Although I thought the shoe was very nice, it did not suit her.","4.0 out of 5 stars
 Was buying for an Aunt",,4,Amazon Review,2024-03-20T00:00:00.000Z,,,dreampairs,Sneakers
R3TOZF5X48RCZG,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"I liked that it fit perfectly. They said to order a half size smaller and it did fit perfectly after ordering a half size smaller. I love that it’s a slip on. Very comfortable shoes. Down side is that if you want to use it with socks, it’s a bit tight with socks on.","5.0 out of 5 stars
 Very comfortable",,5,Amazon Review,2024-03-18T00:00:00.000Z,,,dreampairs,Sneakers
R1VM5FT1PF5BJ2,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,These shoes are all that I expected. They are soft and comfort because of the material they are made with leaving room for the foot to expand if needed.,"5.0 out of 5 stars
 Comfortable & Soft",,5,Amazon Review,2024-03-17T00:00:00.000Z,,,dreampairs,Sneakers
R22JQNUJRUTRUD,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"This is my second pair of this style and brand and I'm very pleased. I did order a half size larger this time as they do run true to size. So 51/2 this time./nude color. However, have to add orthodic inserts for extra support of my arches/ heels.","5.0 out of 5 stars
 Exactly as pictured and described on the website.",,5,Amazon Review,2024-03-11T00:00:00.000Z,,,dreampairs,Sneakers
RDAST97C8JXUK,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,Easy to slip on and off!,"5.0 out of 5 stars
 Comfortable",,5,Amazon Review,2023-05-02T23:00:00.000Z,,,dreampairs,Sneakers
R1GQ1OGI34S0K4,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,Great quality,"5.0 out of 5 stars
 Great quality",,5,Amazon Review,2023-04-30T23:00:00.000Z,,,dreampairs,Sneakers
RSOTWFGPPC58N,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"Comfortable, nice clean lines, breathable, low to moderate arch support, fit very loose for B width shoes. Length is true to size while width is equivalent to a Skechers wide, (and since fabric), is likely to stretch further. Could possibly be shrunk somewhat by washing but results would be unpredictable.","4.0 out of 5 stars
 Fit wide. Medium width feet will need a sport sock (or considerable swelling) to snug them.",,4,Amazon Review,2023-04-28T23:00:00.000Z,,,dreampairs,Sneakers
RQYXJEMJB54ZC,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,Love the shoe very comfortable,"4.0 out of 5 stars
 The shoe",,4,Amazon Review,2023-04-28T23:00:00.000Z,,,dreampairs,Sneakers
R3T9XQP4Z3YHH0,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,They do not look that cute on the foot as the toe bed is big. Feel sloppy,"2.0 out of 5 stars
 Seem to run big",,2,Amazon Review,2023-04-28T23:00:00.000Z,,,dreampairs,Sneakers
R8HNXAWIAH945,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,Comfortable and fit perfectly..my heel it right at the end..great arch support too..I’m a 9.5,"5.0 out of 5 stars
 Perfect",,5,Amazon Review,2023-04-26T23:00:00.000Z,,,dreampairs,Sneakers
R3KQ8SKGWOYH7T,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"Purchased these for my 83 year old mother who is struggling to dress herself now.
These are easy for her to slip into. The rubber on the bottom ensures she does not slip.
Great purchase for her.","5.0 out of 5 stars
 Easy to slip on",,5,Amazon Review,2023-04-18T23:00:00.000Z,,,dreampairs,Sneakers
R1PJO6S1X8BV7P,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"Love these. I only wear this style of shoe and tried these when they stopped making my previous brand. I used the sizing guide which indicated to order my regular size but, after reading a number of reviews that indicated that they run big, I ordered a half size smaller. They were too small. I returned them for my regular size (size 7) and they are perfect.","5.0 out of 5 stars
 Love them! True to size. The sizing chart is very helpful and accurate.",,5,Amazon Review,2023-04-18T23:00:00.000Z,,,dreampairs,Sneakers
R3JSYC68ITUOZT,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,my wife really enjoys this shoes,"5.0 out of 5 stars
 nice shoe",,5,Amazon Review,2023-04-13T23:00:00.000Z,,,dreampairs,Sneakers
R2MWPW35Z5ZYII,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"At first glance, these shoes seem like they would be comfy, but, alas, they are not. After the first half hour, my big toes began to tingle. Something is not right with these shoes. Maybe explains why they are so deeply discounted. Buyer beware.","1.0 out of 5 stars
 Uncomfortable",,1,Amazon Review,2023-04-12T23:00:00.000Z,,,dreampairs,Sneakers
R2VJ23RMFYF28A,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"The shoes are comfortable for my 12+ hour Nursing shifts. BUT they make a clicking noise when I walk.
I plan to return for another pair. Hopefully this is just a fluke with these specific shoes.","2.0 out of 5 stars
 Make clicking noise when I walk",,2,Amazon Review,2024-03-10T00:00:00.000Z,,,dreampairs,Sneakers
R2VWY4GJKZ3UK2,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,They are so light and so comfortable.,"5.0 out of 5 stars
 Quality was great. I haven't worn any other shoes since I received these.",,5,Amazon Review,2024-03-02T00:00:00.000Z,,,dreampairs,Sneakers
R2V6W09QEM1XQ5,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,These shoes are comfortable. But there is a lot of give in the fabric on top. I almost returned them but decided to keep them and wear with socks at camp.,"4.0 out of 5 stars
 Comfortable",,4,Amazon Review,2024-02-28T00:00:00.000Z,,,dreampairs,Sneakers
R2JT9CG9FVI522,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,This shoe was very comfortable. My feet were extremely swollen. This shoe accommodated the extra room needed and remained comfortable.,"5.0 out of 5 stars
 Comfortable",,5,Amazon Review,2024-02-25T00:00:00.000Z,,,dreampairs,Sneakers
RWCNTP4F21QP5,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,I like the shoes but they ran to big .had to return and get a whole size smaller,"3.0 out of 5 stars
 Shoes",,3,Amazon Review,2024-02-24T00:00:00.000Z,,,dreampairs,Sneakers
R316B6BS1R6OLX,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,I love this shoe. Perfect for around the house. Provides great cushioning and arch support! My feet are happy with this purchase!,"5.0 out of 5 stars
 Comfy and Lightweight!",,5,Amazon Review,2024-02-24T00:00:00.000Z,,,dreampairs,Sneakers
R16O3FGKZP5HVK,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"Mom loves these, they fit her perfectly and I’ll probably buy them in another color as she wears them so often. Highly recommended.","5.0 out of 5 stars
 Beautiful",,5,Amazon Review,2024-02-23T00:00:00.000Z,,,dreampairs,Sneakers
R13AXVEP00LW0X,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"I have arthritis in my feet and have a terrible time with shoes; however these were the perfect fit. I plan on getting more in different colors.
Great Product! Thank you??","5.0 out of 5 stars
 Great Product!",,5,Amazon Review,2024-02-21T00:00:00.000Z,,,dreampairs,Sneakers
R1V9WPOWCEVO9H,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,Also buy this for my mom it’s ver lightweight and comfortable,"5.0 out of 5 stars
 Mom",,5,Amazon Review,2024-02-19T00:00:00.000Z,,,dreampairs,Sneakers
RCILXHEEGDOFN,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"I love these shoes.
These are very comfortable walking shoes.
True to size, stretchy material, nice color choices and cushiony inside footbed, no sliding around in the shoe when walking.
The box toe area is roomy so toes can move when walking, no cramping even though the shoe is fitted.
These are comfortable flat surface touring/walking shoes. I wouldn't walk on trails or run in them.
My width is B my size 7.5 thats what I bought and they feel great on.
I put them in my clothes washer on delicate, and they washed up perfectly.
I am air drying, I wouldn't use heat to dry them and I wouldn't use a clothes dryer either.
I would recomend these shoes to all my friends.","5.0 out of 5 stars
 Classic Stretchy Ladies Mules",,5,Amazon Review,2024-02-18T00:00:00.000Z,,,dreampairs,Sneakers
RMGT526LC7S0J,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,Just what I needed easy to slip on shoe,"4.0 out of 5 stars
 Slip on shoe",,4,Amazon Review,2024-02-12T00:00:00.000Z,,,dreampairs,Sneakers
R3LJ6Q6LU77B2H,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"Seems to be decent quality, size runs a tad small.","4.0 out of 5 stars
 Run a tad small",,4,Amazon Review,2024-02-03T00:00:00.000Z,,,dreampairs,Sneakers
R8DUSI6QA4XEL,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"These are some of the most comfortable shoes ever. After washing and drying, they look brand new. Great product for the price.","5.0 out of 5 stars
 Great shoes",,5,Amazon Review,2024-02-03T00:00:00.000Z,,,dreampairs,Sneakers
R1N7JBIJK190IX,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,Very good description and perfect fit. Would order them again,"5.0 out of 5 stars
 Perfect fit",,5,Amazon Review,2024-01-31T00:00:00.000Z,,,dreampairs,Sneakers
RGJOF8MJIC7YA,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"They are confortable and
look great. The fit was right with the size.","5.0 out of 5 stars
 Very good buy!",,5,Amazon Review,2024-01-23T00:00:00.000Z,,,dreampairs,Sneakers
R1YDC8WFVA7UZ2,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,Wife loves these shoes,"5.0 out of 5 stars
 None",,5,Amazon Review,2024-01-22T00:00:00.000Z,,,dreampairs,Sneakers
R2YPZESJ8AVXUE,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,Comfortable,"5.0 out of 5 stars
 Niceshoes",,5,Amazon Review,2024-01-17T00:00:00.000Z,,,dreampairs,Sneakers
RMDT2XY7I3EAQ,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"Comfy, true to size","5.0 out of 5 stars
 Nice slip on shoe",,5,Amazon Review,2024-01-17T00:00:00.000Z,,,dreampairs,Sneakers
R13IBYK8AZ7T5A,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,Lightweight but not so light you wonder about its durability... seems sturdy enough after wearing for a month. Easy to keep clean. Great price. Will come back for more when needed.,"4.0 out of 5 stars
 Great little slip on",,4,Amazon Review,2024-01-10T00:00:00.000Z,,,dreampairs,Sneakers
R2W8OGC8QFBWGG,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,I ordered a half size up after reading reviews and they were still too small and I returned them.,"2.0 out of 5 stars
 Very small",,2,Amazon Review,2024-01-10T00:00:00.000Z,,,dreampairs,Sneakers
RRTUXNLCCA6MF,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,Fast delivery,"5.0 out of 5 stars
 Comfortable shoes",,5,Amazon Review,2023-12-23T00:00:00.000Z,,,dreampairs,Sneakers
R2IORNVY7P62JB,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,It fits comfortably and I like the style.,"5.0 out of 5 stars
 Comfort",,5,Amazon Review,2023-12-19T00:00:00.000Z,,,dreampairs,Sneakers
RHVDD8EI1HY0Z,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,The shoes were too big for my mom. I ordered her usual size.,"2.0 out of 5 stars
 Too big",,2,Amazon Review,2023-12-16T00:00:00.000Z,,,dreampairs,Sneakers
R31WSYM2OC6PUE,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,I thought they were made on a cheap side did not like them did not fit right so I send it back,"3.0 out of 5 stars
 Not a good fit for me",,3,Amazon Review,2023-12-12T00:00:00.000Z,,,dreampairs,Sneakers
R2WMH2DTP3R5JQ,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"I was very happy that the product says it runs a half size too big. I ordered that way and they fit perfectly. I normally wear an 81/2, and I ordered an 8. Would order again.","5.0 out of 5 stars
 Do run 1/2 size to big",,5,Amazon Review,2023-12-11T00:00:00.000Z,,,dreampairs,Sneakers
R18TPU0TLZC2L4,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,Fit perfect and exactly what she wanted and needed,"5.0 out of 5 stars
 SIL’s shoes",,5,Amazon Review,2023-12-02T00:00:00.000Z,,,dreampairs,Sneakers
RBW73LVKSBQ45,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,No equal to Skechers. The sole is a hard plastic with very little tread. I slipped around on our floors which is very dangerous. Will return them.,"2.0 out of 5 stars
 Slippery soles",,2,Amazon Review,2023-12-01T00:00:00.000Z,,,dreampairs,Sneakers
R2G85PKESJTD23,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"These fit true to size! I actually ordered a size up because my feet are wide and a 10 normally short in length on me. But the 11 I ordered was a little too big. Should have ordered my normal size. They are wide enough & I can wear thin socks with them. They are very durable and easy to clean as I live in country with dirt & mud. However, not real comfortable on the insole for long walking or standing. Would definitely need to get some cushioned insoles to go inside.
I do like them just wish a little more comfy inside. Overall I would buy again.","4.0 out of 5 stars
 True to size fit",,4,Amazon Review,2023-11-25T00:00:00.000Z,,,dreampairs,Sneakers
R3URFTK7HGHLH5,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,I don't know how to do that sorry.,"5.0 out of 5 stars
 Very nice shoe.",,5,Amazon Review,2023-11-19T00:00:00.000Z,,,dreampairs,Sneakers
R3A6RYL87G1K7D,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,This shoe is true to size. It is just what I was hoping for. Comfortable and supportive.,"5.0 out of 5 stars
 Good support",,5,Amazon Review,2023-11-18T00:00:00.000Z,,,dreampairs,Sneakers
R11RFAUNH0KD9C,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"I now know why Squidward is cranky - the sound of tentacles popping as you walk does put a damper on your day. If it wasn’t for the suction cup noise as you walk, these lightweight comfortable shoes would be great.","3.0 out of 5 stars
 Squidward Walking",,3,Amazon Review,2023-11-18T00:00:00.000Z,,,dreampairs,Sneakers
